Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);sec;Frequency (Hz);activity
98.05614331;0.1229578853;0.1976051331;0.11198139189999999;97;53;Rest
98.0748292;0.1683056355;0.09505319595;0.2367229462;97;53;Rest
98.09348534;-0.05161899328;0.04857540131;0.21179580690000002;97;53;Rest
98.11211217;-0.22935420269999998;0.00024271011350000002;0.1196146011;97;53;Rest
98.14942472;-0.219129324;-0.1203379631;-0.4845409393;98;53;Rest
98.16826784;-0.053654313089999996;-0.003499507904;-0.7679815292000001;98;53;Rest
98.18729722;-0.2196773887;0.19475317;-0.5834550857999999;98;53;Rest
98.20632649;-0.2762016654;0.3227505684;-0.2733812332;98;53;Rest
98.22535592;-0.29345607760000003;0.40574169159999995;-0.007085800171;98;53;Rest
98.24438524;-0.24916028980000002;0.43790864939999996;0.13951969150000001;98;53;Rest
98.26341456;-0.1054512262;0.33899021149999997;0.1549959183;98;53;Rest
98.28244394;-0.08866417408;0.18545198440000002;0.09779834747000002;98;53;Rest
98.30147326;-0.04587781428999999;0.06751060486;-0.06894016266;98;53;Rest
98.32050258;-0.0690190196;0.027163982389999997;-0.1423301697;98;53;Rest
98.33953191;-0.10493212939999999;0.01745796204;-0.20408725739999997;98;53;Rest
98.35856123;0.11974149939999999;0.03868198395;-0.2493591309;98;53;Rest
98.3775906;0.2800549865;0.11883878710000001;-0.2557897568;98;53;Rest
98.39661998;0.1578454375;0.146654129;-0.03807353973;98;53;Rest
98.41527664;-0.07331931591;0.1294264793;0.1562070847;98;53;Rest
98.4339329;-0.156614542;0.08306407928;0.24953651429999998;98;53;Rest
98.4525892;-0.01350152493;0.04280853271000001;0.08354282379;98;53;Rest
98.47124545;0.02379518747;0.02808952332;-0.1228628159;98;53;Rest
98.48990175;-0.03168106079;0.052397251129999996;-0.2617063522;98;53;Rest
98.508558;-0.03989845514;0.1200609207;-0.35523128509999996;98;53;Rest
98.5272143;-0.1336082816;0.1392059326;-0.2383880615;98;53;Rest
98.54587055;-0.07130360603;0.1455082893;-0.03777694702;98;53;Rest
98.56452685;-0.031131923199999998;0.08680295944000001;0.0944519043;98;53;Rest
98.5831831;-0.1356809139;0.07123756409;0.15188694;98;53;Rest
98.60183941;-0.159778595;0.10125827789999998;0.1629943848;98;53;Rest
98.62049566;-0.01897323132;0.1522378922;-0.1156797409;98;53;Rest
98.63915196;0.015192329880000001;0.22012281420000002;-0.3733797073;98;53;Rest
98.65780821;-0.03301596642;0.2485594749;-0.3539657593;98;53;Rest
98.67646451;0.0932880044;0.2243924141;-0.39535713200000006;98;53;Rest
98.69512076;0.2146328688;0.241692543;-0.42598152159999997;98;53;Rest
98.71377706;0.17159795760000002;0.26490592960000003;-0.3711967468;98;53;Rest
98.73243331;0.11361539359999999;0.2840843201;-0.1515026093;98;53;Rest
98.75108967;0.1958537102;0.259496212;-0.019440650940000002;98;53;Rest
98.76974592;0.06892192364000001;0.2215967178;0.2286958694;98;53;Rest
98.78840217;0.04782176018;0.13812494279999998;0.3292617798;98;53;Rest
98.80705847;0.1502301693;-0.0130648613;0.1856422424;98;53;Rest
98.82571472;0.1893583536;-0.11628484730000001;0.04735565186000001;98;53;Rest
98.84437102;0.09452879429;-0.167016983;0.07428264618;98;53;Rest
98.86302727;-0.1111472845;-0.12690305710000002;0.11987113949999999;98;53;Rest
98.88168352;-0.1375430822;-0.047563552860000004;-0.0336227417;98;53;Rest
98.90033982;-0.2618794441;0.0416097641;-0.06660461426;98;53;Rest
98.91899607;-0.2531535625;0.11067438130000001;-0.08732032776000001;98;53;Rest
98.93786935;0.024497509;0.1461763382;-0.2870330811;98;53;Rest
98.95692878;0.11867666240000001;0.19936370850000001;-0.3807058334;98;53;Rest
98.975928;0.1637525558;0.2195062637;-0.3664455414;98;53;Rest
98.99498748;0.286111474;0.2650089264;-0.3023138046;98;53;Rest
99.01401685;0.28580868239999996;0.29708433149999997;-0.2071905136;98;53;Rest
99.03304613;0.285915494;0.2846832275;-0.01931095123;98;53;Rest
99.0520454;0.1958647966;0.28847455980000003;0.1499509811;98;53;Rest
99.07107477;0.1407516003;0.21546173100000002;0.26762008670000004;98;53;Rest
99.09013409;0.02635383606;0.1260995865;0.1829595566;98;53;Rest
99.10913342;-0.0998544693;0.028705120089999998;0.09331321716;98;53;Rest
99.12816248;-0.05095136166;-0.059409618379999994;-0.009690284729;98;53;Rest
99.14716138;0.01663947105;-0.07453870772999999;-0.1605796814;99;53;Rest
99.16622086;0.025445103650000002;-0.04067182541;-0.1209125519;99;53;Rest
99.184848;0.009118437767;0.005982875824;-0.1120529175;99;53;Rest
99.20353383;-0.11652565;0.04695129394999999;-0.006859779358;99;53;Rest
99.2221606;-0.1436024904;0.047874927520000006;0.19224262239999998;99;53;Rest
99.24081685;-0.03410351276;0.03366088867;0.2064657211;99;53;Rest
99.2594731;0.07549726962999999;0.01842069626;0.09156227112;99;53;Rest
99.27815889;0.102627039;0.01035261154;-0.06421947479;99;53;Rest
99.29681514;-0.01051878929;0.03821134567;-0.08517742157;99;53;Rest
99.31547248;-0.101965189;0.057062625889999996;-0.09080791473;99;53;Rest
99.33412769;-0.125081718;0.1394481659;-0.2270488739;99;53;Rest
99.35275451;0.005208969116;0.22846794129999998;-0.38164997100000003;99;53;Rest
99.37144034;0.051989436150000005;0.341272831;-0.5697593689;99;53;Rest
99.39006706;-0.178425312;0.38548135759999996;-0.3991909027;99;53;Rest
99.40872336;-0.4264560342;0.3526320457;-0.2241182327;99;53;Rest
99.42737961;-0.4101210237;0.2557916641;-0.2288484573;99;53;Rest
99.44603586;-0.35693383219999997;0.1477780342;-0.3156480789;99;53;Rest
99.46469217;-0.3375192285;0.02707672119;-0.2544679642;99;53;Rest
99.48337805;-0.2833613753;0.004800319672;-0.21085548399999998;99;53;Rest
99.50200472;0.06966149807;-0.007576465607000001;-0.3302154541;99;53;Rest
99.52066097;0.24764192100000001;0.07629156113;-0.3511705399;99;53;Rest
99.5393468;0.3168383837;0.21958732600000003;-0.21009159089999999;99;53;Rest
99.55797357;0.3362195492;0.3421416283;-0.1673250198;99;53;Rest
99.57662982;0.3437869549;0.39213657380000005;-0.08567619323999999;99;53;Rest
99.59531571;0.3092944622;0.3500065804;0.043745040889999996;99;53;Rest
99.6139718;0.289452076;0.2324624062;0.3058786392;99;53;Rest
99.63259868;0.17739880079999998;0.06507587432999999;0.5519685745;99;53;Rest
99.65128441;0.007229685783;-0.11632013320000001;0.8202610015999999;99;53;Rest
99.66991118;-0.1056804657;-0.1703901291;0.833234787;99;53;Rest
99.68856748;0.1563477516;-0.20088958739999999;0.49059391020000004;99;53;Rest
99.70722373;0.245664835;-0.2210216522;0.1696853638;99;53;Rest
99.72596092;0.03109622002;-0.09810113907;-0.1423511505;99;53;Rest
99.74453628;-0.1883454323;-0.07587575912000001;-0.2062864304;99;53;Rest
99.76319258;-0.1637499332;0.059720039370000005;-0.5624103546;99;53;Rest
99.78184883;-0.05476176739;0.08278989792000001;-0.6741809845000001;99;53;Rest
99.80053461;-0.2373768091;0.1170082092;-0.8460636139;99;53;Rest
99.81916144;-0.4176723957;0.04478359222;-0.32863235469999996;99;53;Rest
99.83784717;-0.5647411346;0.059926986689999996;0.04121303558;99;53;Rest
99.85647394;-0.41546607020000004;0.1209030151;0.1326160431;99;53;Rest
99.87515972;-0.2861400843;0.2480554581;-0.07747077942000001;99;53;Rest
99.89421024;-0.4104391932;0.4691977501;-0.19926548;99;53;Rest
99.91323961;-0.3289077282;0.5763444901;-0.44634246829999996;99;53;Rest
99.93227003;-0.1659891605;0.6408386229999999;-0.7129716873;99;53;Rest
99.95129826;0.09877932072000001;0.5569193363;-0.7697772979999999;99;53;Rest
99.97032758;0.2694329023;0.41500473020000006;-0.6897249222;99;53;Rest
99.98932685;0.1825505495;0.20560836789999998;-0.3625173569;99;53;Rest
100.00835620000001;0.1588138342;0.02255249023;0.02689647675;99;53;Rest
100.02738559999999;0.43589711189999997;-0.1259632111;0.243891716;99;53;Rest
100.04644499999999;0.6167954206;-0.1581697464;0.3598146439;99;53;Rest
100.0654443;0.5731705427;-0.182539463;0.5517282486;99;53;Rest
100.0845038;0.4712392092;-0.24109745030000002;0.7765989304;99;53;Rest
100.10350279999999;0.41469895840000004;-0.27040624620000003;0.8757181168000001;99;53;Rest
100.12234140000001;0.5985200405;-0.3082938194;0.6495800018;99;53;Rest
100.14098220000001;0.708227396;-0.2675714493;0.33252048489999997;100;53;Rest
100.1596384;0.6935437918;-0.1511416435;0.032213211060000004;100;53;Rest
100.17829470000001;0.5603510141;0.033010005950000004;-0.2883138657;100;53;Rest
100.19698050000001;0.3682698011;0.18846845629999998;-0.38669013979999994;100;53;Rest
100.2156368;0.1744152308;0.2892999649;-0.2627029419;100;53;Rest
100.23429300000001;-0.09203928708999999;0.34499883649999996;-0.03628063202;100;53;Rest
100.2529494;-0.123159647;0.3092360497;0.08286476135;100;53;Rest
100.27157609999999;-0.06708300114;0.2483863831;0.052496910099999995;100;53;Rest
100.29023240000001;-0.12018638849999999;0.2112345695;0.1651582718;100;53;Rest
